0.00039371,0.0078514,0.00035451,2.4397e-08,3.5434e-16,0.0020687,0.00071891,3.0609e-05,1.8854e-09,9.7535e-15,0.072177,0.00078952,0.00036217,4.6081e-06,2.6515e-10,0.0015429,0.0005013,0.0010694,0.00018527,1.3484e-08,1.4249e-08,8.0675e-06,0.00019087,1.487e-05,1.1065e-10
5.9143e-29,1.4066e-27,6.3602e-29,3.5918e-33,5.4861e-41,2.2179e-17,3.1709e-16,1.2494e-17,4.1724e-22,5.5883e-30,1.3458e-09,1.8231e-08,6.8224e-10,6.5963e-15,2.2912e-22,4.3533e-05,0.0009001,5.5587e-06,3.2714e-10,9.5719e-18,0.00072148,0.026992,0.00082362,2.4836e-08,2.5807e-16
1.1863e-30,1.9635e-23,2.2119e-18,3.0643e-16,7.2643e-18,4.1655e-22,3.9087e-15,4.7499e-10,3.4134e-08,5.6852e-10,1.5255e-17,3.7747e-10,1.7887e-05,0.000229,1.4688e-05,4.0534e-16,1.2845e-08,4.433e-05,0.0091648,0.00066677,4.901e-18,2.4262e-10,7.3712e-06,0.00069303,7.7352e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4854e-09,6.7407e-11,3.4141e-15,2.0269e-22,2.4627e-33,0.0017307,8.7674e-06,5.1095e-10,1.6983e-17,1.5348e-28,0.052835,0.00074584,1.8118e-08,9.234e-17,3.0417e-27,0.0010594,1.9953e-05,3.9617e-11,3.0942e-18,1.1725e-28,1.1492e-08,2.7787e-10,4.8355e-15,1.8537e-22,1.1561e-33
0.00037031,0.0073734,0.00035392,2.4358e-08,3.4443e-16,5.6336e-05,0.00065779,3.0544e-05,3.9163e-08,8.3645e-10,1.1903e-09,1.7458e-08,3.1094e-05,0.00049307,2.7637e-05,6.1499e-16,1.9791e-08,0.00019916,0.020262,0.00089942,7.6479e-18,4.9203e-10,2.3077e-05,0.0011328,1.9256e-05
0.00024303,0.0018218,0.00015238,1.1015e-07,2.5763e-09,0.020048,0.023808,0.0013335,0.0049709,0.00012735,0.62011,0.26725,0.011301,0.11392,0.0034408,0.16156,0.010362,0.0011036,0.051963,0.0023154,0.0017264,5.1415e-05,4.5057e-05,0.0026547,4.867e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1381e-33,2.707e-29,2.0105e-27,1.1396e-26,3.0272e-28,4.8522e-22,6.8974e-18,4.3361e-16,1.0482e-15,2.45e-17,2.4835e-14,4.729e-10,2.2272e-08,3.8109e-08,1.1093e-09,7.9516e-10,2.3162e-05,0.00016672,0.001675,5.8343e-05,1.2358e-08,0.00062236,0.024488,0.07084,0.0016412
6.5128e-23,8.4239e-19,7.4139e-17,8.0416e-18,1.5043e-22,2.3671e-14,1.6759e-10,1.5842e-08,8.4716e-10,1.2488e-14,8.683e-10,1.7118e-05,0.00059794,5.9952e-06,3.2176e-10,2.3137e-08,0.00054943,0.0014007,0.00024037,1.4623e-08,2.6818e-10,1.1029e-05,0.00026264,1.9342e-05,1.5951e-10
8.0377e-09,0.00016059,0.011765,0.00097665,1.8078e-08,1.1614e-09,1.2727e-05,0.00095348,4.4123e-05,6.4811e-10,4.4739e-09,0.00011989,0.0044274,8.7653e-05,2.2999e-09,1.4644e-07,0.0046424,0.092476,0.0030846,8.8944e-08,7.0624e-08,0.0028276,0.079506,0.0049109,5.301e-08
8.2072e-16,4.2266e-08,0.0021619,0.1292,0.23453,5.043e-17,1.5718e-09,8.6701e-05,0.0045006,0.0080049,1.1784e-21,3.6039e-14,1.848e-09,4.5197e-08,1.2458e-07,1.6355e-29,6.5908e-22,1.8432e-17,8.0036e-16,2.2655e-15,1.4381e-40,8.0929e-33,3.6713e-28,1.6224e-26,2.2896e-26
1.6766e-16,6.5671e-09,0.00045587,0.047012,0.06928,2.2253e-17,5.5108e-10,3.2975e-05,0.0018167,0.0023027,5.2683e-22,1.1909e-14,6.8788e-10,1.2125e-08,3.7932e-08,6.5334e-30,2.1127e-22,2.4891e-18,2.2572e-16,7.2021e-16,3.9199e-41,2.6548e-33,1.2389e-28,6.1252e-27,6.9957e-27
0.021714,0.00039208,1.6275e-08,5.1787e-16,5.4873e-27,0.0022006,3.2427e-05,8.8585e-10,2.0356e-17,2.2551e-28,5.1252e-08,5.8292e-10,1.5474e-14,1.5379e-22,3.3329e-33,6.8201e-16,1.1071e-17,8.3374e-23,2.7607e-30,5.6894e-41,4.455e-27,1.4618e-28,2.9406e-33,7.4831e-41,6.617e-52
0.0015362,0.045671,0.001502,4.4409e-08,7.4731e-16,7.216e-05,0.0015592,5.3277e-05,1.3697e-09,2.4218e-17,1.6669e-09,3.9147e-08,1.156e-09,1.9114e-14,3.4643e-22,2.518e-17,6.8257e-16,1.4083e-17,3.1414e-22,6.5664e-30,2.4475e-28,8.2887e-27,2.2803e-28,5.7308e-33,7.1817e-41
3.1597e-52,1.4706e-41,1.3939e-33,1.7282e-28,5.1361e-27,1.2087e-40,3.3323e-30,2.749e-22,1.8828e-17,5.1808e-16,7.3432e-33,1.927e-22,1.4997e-14,3.2039e-10,2.1698e-08,2.3249e-28,9.5572e-18,1.2168e-10,1.5884e-05,0.00090092,3.6953e-27,3.2052e-16,1.8086e-08,0.0011346,0.02612
