3.6089e-15,6.8209e-10,5.4849e-09,4.3573e-09,1.1558e-08,2.6684e-10,1.3851e-05,0.0003475,1.9179e-05,0.00083888,4.1004e-09,0.00027751,0.00077887,0.0012612,0.024947,1.7945e-10,7.6831e-07,0.00057171,4.856e-05,0.0014118,4.7087e-15,3.0753e-10,5.6901e-09,9.8583e-10,3.0825e-08
2.4062e-05,0.0016083,2.6744e-05,2.3507e-09,6.268e-18,0.0010689,0.036736,0.00077148,1.2209e-08,3.6029e-16,1.0791e-05,0.00078761,5.8852e-06,4.5233e-10,7.3686e-18,3.8012e-10,4.3756e-09,7.0726e-10,1.7318e-14,3.3675e-22,9.3774e-18,4.2956e-16,8.371e-18,2.3336e-22,5.8612e-30
4.8473e-18,7.4318e-10,9.486e-06,0.0033941,9.0744e-06,1.7862e-16,1.2498e-08,0.00038303,0.0099768,0.00055966,2.5503e-18,3.0632e-10,1.1274e-06,0.00055844,9.35e-06,8.9358e-23,9.8394e-16,4.1891e-10,1.6833e-08,6.6381e-10,2.0227e-30,1.6318e-22,3.5152e-18,2.5278e-16,1.1032e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.706e-17,1.0014e-09,2.6832e-05,0.003852,1.7743e-05,6.1137e-10,4.1382e-08,0.00082021,0.021232,0.00095435,8.9644e-06,0.00067889,9.3029e-06,0.00073583,1.9601e-05,0.00057381,0.0059362,0.0010452,5.148e-08,8.7785e-10,1.8394e-05,0.00105,1.6473e-05,6.0418e-10,3.0224e-17
2.01e-14,3.8134e-09,5.3512e-05,0.0079844,3.7318e-05,1.1418e-09,3.8425e-05,0.0035137,0.049505,0.004115,5.6117e-06,0.0017333,0.037361,0.030542,0.058725,0.00031275,0.0012121,0.0040532,0.023279,0.061861,9.8213e-06,0.0018382,0.03859,0.69975,0.073082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.060772,0.0041498,0.025269,0.0035449,1.0259e-08,0.0019674,7.8464e-05,0.00066073,1.2931e-05,5.1201e-10,3.746e-08,1.5111e-09,2.505e-09,4.1312e-10,8.3096e-15,6.7774e-16,1.8584e-17,3.7325e-16,1.0638e-17,3.3291e-22,9.5822e-27,3.9633e-28,2.9595e-27,1.3365e-28,4.3525e-33
6.1903e-15,7.4197e-10,6.9971e-09,2.195e-09,4.0947e-15,2.9032e-10,1.5902e-05,0.0003787,7.3413e-06,3.2341e-10,5.3179e-09,0.00046411,0.001069,0.00055298,7.297e-09,2.3536e-10,1.6153e-06,0.00066787,2.1398e-05,6.2438e-10,6.0476e-15,3.7933e-10,6.8745e-09,4.0816e-10,1.3157e-14
4.1227e-08,0.0043631,0.0536,0.011086,2.638e-08,1.4461e-07,0.0066359,0.22377,0.0041688,1.4817e-07,2.7451e-08,0.0014564,0.038521,0.0013937,2.9196e-08,0.00057006,0.00080056,0.055037,0.0016322,4.4521e-08,0.022006,0.0009123,0.001169,4.5835e-05,1.1913e-09
3.607e-26,4.9214e-15,1.6006e-07,0.028412,0.21027,1.1783e-27,8.0797e-17,4.5575e-09,0.00015065,0.0080695,1.538e-32,1.5922e-21,5.8805e-14,4.0778e-09,1.3411e-07,3.3792e-40,1.4453e-29,2.047e-21,1.0015e-16,4.1409e-15,5.7164e-51,4.5301e-40,2.0119e-32,1.2407e-27,6.0914e-26
1.1417e-26,1.3893e-15,4.953e-08,0.0083169,0.054897,3.5232e-28,2.3706e-17,1.3453e-09,4.1183e-05,0.002205,3.4677e-33,4.5896e-22,1.398e-14,1.1449e-09,4.0086e-08,8.9143e-41,2.9203e-30,6.153e-22,3.032e-17,1.2096e-15,1.6443e-51,1.4298e-40,5.8495e-33,3.3087e-28,1.6958e-26
2.4067e-08,1.0755e-09,1.4653e-14,1.1576e-21,2.2271e-33,0.0013055,3.1172e-05,6.5613e-10,7.1637e-18,1.763e-28,0.02263,0.0009321,9.0234e-09,3.4434e-16,4.5587e-27,0.00091591,1.0351e-05,7.8458e-10,1.549e-17,2.391e-28,2.2244e-08,8.0862e-10,1.3641e-14,2.3721e-22,5.895e-33
1.6794e-17,9.877e-16,1.7796e-17,1.2925e-21,5.8929e-30,1.062e-09,3.4325e-08,1.0069e-09,1.8278e-14,4.5698e-22,4.2081e-05,0.0016508,3.9643e-05,9.1059e-10,1.5751e-17,0.0014909,0.04266,0.0017497,4.2417e-08,8.1158e-16,5.2398e-05,0.0016668,4.187e-05,1.2266e-09,2.5042e-17
0.00086135,4.5179e-05,5.888e-10,4.6631e-17,8.949e-29,0.040578,0.0010339,1.9095e-08,2.2311e-16,4.9013e-27,0.00041019,2.2075e-05,1.2902e-10,7.832e-18,1.0513e-28,1.3607e-08,1.2234e-10,1.5576e-14,2.9944e-22,4.6225e-33,3.3496e-16,1.2027e-17,1.8345e-22,4.0431e-30,8.12e-41
1.1531e-14,9.9479e-10,1.8554e-08,2.3273e-09,7.0832e-15,6.1535e-10,2.5406e-05,0.00071626,1.3778e-05,5.162e-10,1.4899e-08,0.00068777,0.0062545,0.00072618,1.5294e-08,0.00061502,9.5859e-06,0.0010589,3.169e-05,8.75e-10,0.02989,0.0011309,3.0089e-08,6.0614e-10,1.9161e-14
2.0352e-08,1.5854e-09,9.5249e-15,1.9059e-21,2.0785e-33,0.0011135,3.4215e-05,5.0526e-10,6.1323e-18,1.7236e-28,0.019292,0.0010755,1.8153e-09,4.3803e-16,3.4091e-27,0.00085396,4.4099e-06,8.3877e-10,1.7921e-17,3.0838e-28,2.1722e-08,8.154e-10,8.7451e-15,3.2214e-22,6.562e-33
2.5059e-16,1.6935e-15,2.6379e-17,2.4894e-21,6.652e-30,1.7696e-08,5.6636e-08,1.6251e-09,2.256e-14,6.1667e-22,0.00034104,0.0023514,4.1208e-05,1.3368e-09,2.1749e-17,0.022511,0.04831,0.0028826,6.9392e-08,1.4154e-15,0.00062623,0.0029988,6.7225e-05,1.7802e-09,4.1459e-17
2.6629e-17,1.9747e-15,2.4732e-17,3.1304e-21,8.4067e-30,1.7712e-09,6.2176e-08,1.5095e-09,2.5398e-14,7.2196e-22,5.6334e-05,0.0025862,4.187e-05,1.6174e-09,2.2727e-17,0.0022782,0.048203,0.0030645,7.8404e-08,1.5723e-15,7.7357e-05,0.0028882,5.9573e-05,2.0964e-09,4.5857e-17
7.3847e-31,2.4498e-22,2.1871e-18,1.3011e-15,2.0912e-18,8.1901e-23,5.4611e-15,1.7264e-10,3.28e-09,2.316e-10,1.0552e-18,1.0601e-10,3.2715e-07,0.00041063,6.3471e-06,7.8375e-17,3.0058e-10,0.000515,0.01849,0.00064961,2.8411e-18,1.7494e-10,6.312e-06,0.00051006,2.3408e-05
1.0099e-16,1.1947e-17,2.9417e-22,4.9764e-17,2.5444e-16,9.5281e-09,3.0435e-10,1.8101e-14,3.9193e-10,2.5279e-08,0.00018741,7.7392e-06,2.2244e-10,2.3726e-05,0.00084723,0.010445,2.5891e-05,4.0261e-08,0.0013671,0.057555,0.00034951,1.3993e-05,7.7965e-10,2.8123e-05,0.0015751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0096022,0.0010955,5.476e-09,1.3274e-15,1.3579e-27,0.00043313,1.3855e-05,1.0663e-09,1.2568e-14,3.2941e-22,2.285e-05,0.0012445,2.5601e-05,7.368e-10,1.2206e-17,0.001281,0.027676,0.0014112,3.4758e-08,7.0852e-16,4.3665e-05,0.0016264,3.0718e-05,9.4909e-10,2.0734e-17
1.9383e-30,2.8996e-22,3.5658e-18,1.4475e-15,3.4085e-18,1.1706e-22,8.1805e-15,2.3708e-10,6.8834e-09,3.4606e-10,2.5547e-18,3.0883e-10,1.2704e-06,0.0005639,9.9254e-06,1.462e-16,1.8146e-09,0.00068442,0.02899,0.0010763,5.3584e-18,4.3362e-10,9.3522e-06,0.00066475,2.8554e-05
1.0115e-28,8.4273e-27,8.3286e-29,1.5284e-32,2.2021e-41,9.3061e-18,2.8483e-16,6.1008e-18,9.3758e-23,3.1293e-30,1.9546e-10,1.4675e-08,5.837e-11,8.9928e-15,1.3369e-22,1.6003e-05,0.00014681,2.7238e-05,6.1236e-10,1.3314e-17,0.00065596,0.035164,0.00055098,1.8976e-08,4.4699e-16
6.5813e-15,7.4685e-10,7.8845e-09,2.2243e-09,4.6212e-15,3.097e-10,1.7025e-05,0.00038808,9.3375e-06,3.4719e-10,5.7108e-09,0.00060554,0.0017338,0.00056578,4.5663e-08,2.6955e-10,2.4847e-06,0.00072355,0.0015373,0.0023092,7.242e-15,2.9319e-08,0.0010171,0.040318,0.089363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4615e-22,2.762e-17,5.9911e-16,5.5463e-17,3.0394e-22,2.1803e-14,9.0413e-10,3.579e-08,7.8135e-10,2.3326e-14,7.6863e-10,4.5736e-05,0.0014108,3.6525e-05,8.0818e-10,3.24e-08,0.0010568,0.058433,0.0018045,4.3809e-08,1.1493e-09,4.6434e-05,0.0014073,5.5527e-05,1.4318e-09
1.3091e-21,5.239e-14,1.3442e-09,2.0138e-07,9.3853e-10,5.1185e-14,3.659e-09,6.216e-05,0.0014595,6.8977e-05,1.2655e-08,8.5217e-05,0.0030595,0.071846,0.0018168,0.00083177,0.0020724,0.14834,0.028017,0.00074578,0.042595,0.0015667,0.0031094,0.00061981,2.3416e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00071554,0.055772,0.00058931,8.0164e-08,1.5589e-16,2.4588e-05,0.00075177,1.6179e-05,2.4993e-10,8.2233e-18,1.9546e-10,1.4675e-08,5.8276e-11,8.9633e-15,1.1867e-22,6.0148e-18,5.461e-17,9.7612e-18,2.3257e-22,5.0992e-30,9.3232e-29,4.7135e-27,7.3157e-29,2.7576e-33,6.7443e-41
4.947e-33,3.9233e-28,2.3649e-22,4.9764e-17,2.5444e-16,4.0214e-22,1.6581e-17,1.4047e-14,3.9193e-10,2.5279e-08,2.0142e-14,1.01e-09,3.1192e-08,2.3726e-05,0.00084723,9.1249e-10,3.1414e-05,0.0017469,0.0014212,0.057555,4.1059e-08,0.0016641,0.053474,0.002016,0.0015751
