0.0037585,7.7779e+80,2.8998e+80
0.00041403,-1.7396e+82,-6.4857e+81
0.00023036,-2.4169e+82,-9.0107e+81
1.6092e-183,-0.078531,-0.48518
0.0025199,-1.1897e+81,-4.4355e+80
0.0023754,1.9702e+82,7.3455e+81
0.05501,-4.8145e+83,-1.795e+83
-1.3312e-184,0.088378,0.07048
0.0010334,-7.0873e+82,-2.6423e+82
3.0147e-05,-4.513e+80,-1.6825e+80
0.0021509,1.1653e+81,4.3445e+80
0.01603,-1.05e+84,-3.9148e+83
0.0057086,-3.4299e+83,-1.2788e+83
0.0024111,5.3816e+82,2.0064e+82
0.0015725,8.072e+82,3.0094e+82
0.00092717,-5.808e+82,-2.1654e+82
0.00019908,8.2736e+81,3.0846e+81
0.0011769,6.2596e+82,2.3337e+82
0.0050018,2.0312e+83,7.573e+82
0.003581,2.1457e+83,7.9996e+82
0.0023705,-8.6737e+82,-3.2338e+82
0.0085584,2.6303e+82,9.8062e+81
2.5722e-183,0.0031242,-0.6837
0.0015486,6.9577e+82,2.594e+82
0.0034294,-2.1659e+83,-8.075e+82
0.0019474,3.5942e+82,1.34e+82
0.010773,-4.5339e+83,-1.6903e+83
0.00094162,-1.1502e+83,-4.2882e+82
0.0028811,-3.1544e+81,-1.176e+81
0.01038,-1.8419e+83,-6.8669e+82
0.00017316,-1.1554e+82,-4.3075e+81
1.0816e-183,0.070118,-0.18531
0.010287,-9.5177e+82,-3.5484e+82
0.00033063,-2.1098e+82,-7.866e+81
0.00069247,-4.3523e+82,-1.6226e+82
0.0018012,9.3539e+82,3.4873e+82
0.00079733,-3.4444e+82,-1.2842e+82
0.0041012,-2.2698e+82,-8.4623e+81
0.0049047,1.3878e+83,5.174e+82
0.014133,3.9255e+83,1.4635e+83
0.0041012,-2.2698e+82,-8.4623e+81
3.2236e-183,0.13726,-0.88659
0.00096046,-4.3794e+82,-1.6328e+82
0.00012436,-1.0288e+82,-3.8356e+81
0.00073372,-4.8499e+82,-1.8081e+82
0.0020032,4.6217e+82,1.7231e+82
0.001229,7.3919e+82,2.7559e+82
0.0050063,1.3065e+83,4.8709e+82
0.0010586,6.5403e+82,2.4384e+82
-2.795e-184,-0.037722,0.11055
0.00035554,-4.4807e+82,-1.6705e+82
0.0014305,8.1263e+82,3.0297e+82
0.0041739,2.0129e+83,7.5046e+82
0.00087973,5.2482e+82,1.9566e+82
0.012318,7.318e+83,2.7283e+83
0.00098785,6.4411e+82,2.4014e+82
-3.0723e-183,-0.17326,0.71605
0.0036883,7.5289e+82,2.807e+82
-4.3125e-185,0.11684,-0.1258
0.0050188,5.4322e+82,2.0253e+82
0.00069247,-4.3523e+82,-1.6226e+82
0.001278,-7.5577e+82,-2.8177e+82
0.046978,8.916e+82,3.3241e+82
0.0009038,-8.8775e+81,-3.3097e+81
2.9117e-183,-0.0091807,-0.79181
0.0024828,2.633e+82,9.8166e+81
0.0019212,4.6355e+81,1.7282e+81
0.030342,7.4325e+82,2.771e+82
0.011453,-1.6106e+83,-6.0047e+82
0.003287,-1.939e+83,-7.2292e+82
0.14798,1.9305e+84,7.1975e+83
0.0018303,-3.22e+82,-1.2005e+82
0.023216,-5.2746e+83,-1.9665e+83
0.00095679,5.7381e+82,2.1393e+82
0.013778,1.1527e+83,4.2977e+82
0.042996,-1.073e+84,-4.0005e+83
0.035918,-2.8883e+83,-1.0768e+83
0.001659,-2.8911e+82,-1.0779e+82
0.0020032,4.6217e+82,1.7231e+82
0.0035314,1.1226e+83,4.1854e+82
0.00095443,-7.5027e+82,-2.7972e+82
0.00023611,-2.1542e+82,-8.0315e+81
0.0071046,-3.1338e+83,-1.1683e+83
0.0031877,1.1327e+83,4.223e+82
0.0053158,4.4868e+82,1.6728e+82
0.000794,-3.9447e+82,-1.4707e+82
0.00097502,-1.3107e+83,-4.8867e+82
0.0031605,1.7146e+83,6.3923e+82
7.5201e-184,0.10013,0.053103
0.0022041,3.5583e+82,1.3266e+82
0.0025525,-1.1344e+83,-4.2294e+82
0.0014929,-5.8625e+82,-2.1857e+82
-1.6597e-183,-0.1447,0.51072
0.0027922,1.5905e+82,5.9298e+81
0.00079733,-3.4444e+82,-1.2842e+82
0.0084996,1.6626e+83,6.1985e+82
0.0022041,3.5583e+82,1.3266e+82
6.1631e-184,0.086475,-0.20088
0.0018569,8.8412e+82,3.2962e+82
0.0021517,-1.4691e+83,-5.477e+82
0.0012569,-8.7159e+82,-3.2495e+82
0.004383,-2.6915e+83,-1.0035e+83
0.0018012,9.3539e+82,3.4873e+82
0.0021966,-1.4148e+83,-5.2749e+82
0.015188,4.3994e+83,1.6402e+83
0.0015857,-1.6218e+83,-6.0466e+82
0.0065676,-3.7331e+83,-1.3918e+83
0.0037902,-1.0773e+83,-4.0163e+82
0.0008423,4.2647e+82,1.59e+82
0.0016903,8.4665e+82,3.1565e+82
0.012315,7.3765e+82,2.7502e+82
2.1324e-183,0.10641,-0.46483
0.0024939,-1.9626e+83,-7.3172e+82
0.0038523,2.8766e+82,1.0725e+82
5.6846e-184,-0.22135,-0.11682
0.00095443,-7.5027e+82,-2.7972e+82
0.0011155,-6.1312e+82,-2.2859e+82
0.0067511,2.3061e+83,8.5977e+82
0.00087927,1.747e+82,6.5131e+81
0.0010676,7.2161e+82,2.6903e+82
0.0020128,3.5973e+82,1.3412e+82
0.002193,6.6647e+82,2.4848e+82
0.017904,8.7639e+83,3.2674e+83
-2.387e-183,-0.21364,0.60288
0.00022441,-2.3253e+82,-8.6694e+81
0.0049465,-4.3582e+82,-1.6249e+82
0.0095164,-5.0872e+83,-1.8966e+83
-1.4829e-183,-0.064708,0.30789
0.016781,6.223e+83,2.3201e+83
0.0016781,2.5011e+82,9.3246e+81
0.00079733,-3.4444e+82,-1.2842e+82
0.0016781,2.5011e+82,9.3246e+81
0.018677,-6.3755e+83,-2.377e+83
0.0061212,-3.4843e+83,-1.299e+83
0.0056065,-3.0631e+83,-1.142e+83
2.2907e-05,-1.6352e+81,-6.0963e+80
0.00063529,1.318e+82,4.9138e+81
1.4567e-184,-0.16625,0.074994
0.0026943,1.4774e+82,5.508e+81
0.0042572,-2.0535e+82,-7.6559e+81
0.00059517,-3.6635e+82,-1.3658e+82
-6.016e-184,0.036138,-0.0058171
0.00072414,-5.1194e+82,-1.9087e+82
0.00014063,-1.1828e+82,-4.4097e+81
0.001204,-7.4238e+82,-2.7678e+82
-3.4249e-183,-0.068322,0.97589
0.0011177,7.0146e+82,2.6152e+82
1.5152e-183,-0.070787,-0.30723
0.00047767,-2.5887e+82,-9.6513e+81
0.021237,-2.2171e+83,-8.2661e+82
0.003662,-1.5858e+83,-5.9123e+82
0.0037075,-1.4753e+83,-5.5004e+82
0.00037318,-3.2103e+82,-1.1969e+82
-1.0715e-183,-0.15405,0.25653
0.00073747,-3.4039e+82,-1.269e+82
1.7128e-183,0.048241,-0.45009
0.0034913,-6.156e+82,-2.2951e+82
0.00037371,-3.7642e+82,-1.4034e+82
8.595e-184,0.0050468,-0.13871
0.0039203,9.5794e+82,3.5714e+82
0.0012993,-8.5392e+82,-3.1836e+82
0.00081799,-5.5322e+82,-2.0625e+82
0.0011275,-8.504e+82,-3.1705e+82
0.0026022,-5.8807e+82,-2.1925e+82
0.0013905,-3.4858e+82,-1.2996e+82
0.00012483,-8.1931e+80,-3.0546e+80
1.1537e-183,-0.014448,-0.32235
0.00031927,-7.9759e+81,-2.9736e+81
4.3005e-184,0.030694,-0.089563
0.011271,3.9387e+83,1.4684e+83
0.0023436,1.3544e+83,5.0494e+82
0.0037704,1.8846e+83,7.0261e+82
0.0047497,-3.7165e+83,-1.3856e+83
0.0015167,3.7248e+82,1.3887e+82
-8.1584e-184,-0.20711,0.11743
0.00091749,-6.2265e+82,-2.3214e+82
0.0015895,-1.3953e+83,-5.202e+82
0.001229,7.3919e+82,2.7559e+82
0.00068501,-1.9236e+82,-7.1715e+81
0.0049047,1.3878e+83,5.174e+82
0.0011177,7.0146e+82,2.6152e+82
0.00348,2.1395e+83,7.9767e+82
0.0065647,2.0538e+83,7.6571e+82
0.0031865,1.3897e+83,5.181e+82
3.9956e-05,-3.2963e+81,-1.2289e+81
0.0028727,-4.546e+82,-1.6949e+82
0.0049844,-1.9353e+83,-7.2151e+82
0.0024866,8.2067e+81,3.0597e+81
9.8481e-184,0.024708,-0.32244
0.00091749,-6.2265e+82,-2.3214e+82
0.06235,-3.2865e+84,-1.2253e+84
0.0015331,-6.1209e+82,-2.282e+82
0.0012105,-9.5474e+82,-3.5595e+82
0.0019903,-1.4397e+83,-5.3675e+82
0.12051,2.8569e+84,1.0651e+84
2.0595e-183,0.055096,-0.40869
2.8786e-184,-0.026251,-0.214
0.0012426,-7.7961e+82,-2.9066e+82
0.021852,-1.4255e+84,-5.3146e+83
0.00063529,1.318e+82,4.9138e+81
0.0015788,-5.6856e+82,-2.1197e+82
0.4937,1.3797e+85,5.1438e+84
0.0007461,4.8747e+82,1.8174e+82
0.0012525,7.169e+82,2.6728e+82
0.0026794,3.3128e+82,1.2351e+82
7.4048e-05,3.7717e+81,1.4062e+81
0.022983,-1.2303e+84,-4.5869e+83
0.00046403,5.0222e+81,1.8724e+81
0.00015515,-1.1318e+82,-4.2197e+81
0.006492,-1.7875e+83,-6.6641e+82
0.047812,1.4212e+84,5.2986e+83
0.0084983,9.1568e+82,3.4139e+82
0.0015936,-6.8949e+81,-2.5706e+81
-1.8859e-184,0.16137,-0.097558
0.0022394,-1.5696e+83,-5.8518e+82
0.022346,-2.0681e+84,-7.7104e+83
9.5756e-05,-7.7725e+81,-2.8978e+81
-1.0827e-183,0.05454,0.20017
0.0011708,-6.3715e+82,-2.3755e+82
0.0015916,9.0916e+82,3.3896e+82
0.0061205,-4.5608e+82,-1.7004e+82
0.00068501,-1.9236e+82,-7.1715e+81
0.0018464,9.1833e+82,3.4238e+82
0.003403,9.8311e+82,3.6653e+82
0.00012135,-1.6204e+81,-6.0411e+80
0.0035793,-2.2685e+83,-8.4575e+82
0.0012701,-6.5446e+82,-2.44e+82
0.0014632,-5.4152e+82,-2.0189e+82
0.0020359,-4.6035e+82,-1.7163e+82
0.0073671,-4.8219e+83,-1.7977e+83
0.0012643,-8.9759e+82,-3.3465e+82
0.0023061,4.3029e+82,1.6042e+82
0.0015947,-6.8888e+82,-2.5683e+82
0.0076161,3.6283e+83,1.3527e+83
0.00092717,-5.808e+82,-2.1654e+82
0.00091749,-6.2265e+82,-2.3214e+82
0.0018391,-2.6803e+82,-9.993e+81
7.3993e-184,0.047769,-0.17724
2.0782e-183,-0.14151,-0.59287
0.0037538,5.8958e+82,2.1981e+82
0.007801,-1.1454e+83,-4.2702e+82
1.3186e-183,0.12715,-0.32845
0.00099698,7.6948e+82,2.8688e+82
0.00018677,-1.4401e+82,-5.3691e+81
0.0012964,-8.2199e+82,-3.0646e+82
0.0014426,8.2335e+82,3.0697e+82
0.0075904,-7.1155e+82,-2.6529e+82
-3.7023e-183,-0.015293,0.71961
1.385e-183,0.16129,-0.37449
0.0056551,-2.4084e+83,-8.9789e+82
