0.00041005,0.001043,0.0016426,0.0011509,0.00033716,4.795e-05,3.095e-06,2.2806e-07,1.7151e-06,1.0659e-05,4.3515e-05,8.3748e-05,6.0388e-05,1.567e-05,2.0996e-06,0.0027502,0.0065559,0.0098493,0.0063908,0.0018153,0.00028202,2.1531e-05,3.1889e-06,2.8873e-05,0.00016791,0.00060454,0.0010532,0.00071039,0.00018215,2.6139e-05,0.008065,0.019901,0.031086,0.020157,0.005772,0.00095234,8.1129e-05,2.6391e-05,0.00026031,0.0012789,0.0036035,0.005661,0.0041055,0.001177,0.00018408,0.011432,0.032113,0.051392,0.033047,0.0096096,0.0015808,0.00012326,7.7281e-05,0.00083347,0.0039549,0.009105,0.012371,0.010702,0.0042952,0.00079598,0.0085268,0.024534,0.03524,0.021079,0.0065731,0.0011643,9.5729e-05,0.00013012,0.0012862,0.0068298,0.015073,0.018096,0.015887,0.0071659,0.0013709,0.0024527,0.0067237,0.0092437,0.0054615,0.0018087,0.00037309,0.00027406,0.00066075,0.001774,0.0068414,0.015849,0.020048,0.01534,0.0053049,0.00084926,0.00030001,0.00080041,0.0011601,0.00072343,0.00023174,0.00023617,0.0016432,0.0048525,0.007586,0.0067048,0.007464,0.0094955,0.0062061,0.001664,0.00025311,2.0249e-05,5.1534e-05,7.2079e-05,4.7244e-05,4.0123e-05,0.00048232,0.0039842,0.01278,0.018223,0.01267,0.0046885,0.0019481,0.00085841,0.00020305,3.0905e-05,7.0457e-07,1.5296e-06,1.8375e-06,2.3246e-06,4.0245e-05,0.00061665,0.0046514,0.014779,0.019587,0.013085,0.0043408,0.00082398,0.00010373,1.2979e-05,1.5245e-06,9.4852e-09,2.0307e-08,3.2136e-08,6.8749e-07,2.4391e-05,0.0003972,0.003137,0.01157,0.015594,0.0083485,0.0022241,0.00038452,3.5112e-05,1.1185e-06,4.8794e-08,4.2085e-11,1.388e-10,3.6288e-09,1.9696e-07,6.5504e-06,0.00013141,0.001265,0.0047505,0.0060198,0.0030042,0.00071769,0.0001112,9.9709e-06,2.7425e-07,3.7669e-09,8.6263e-14,2.887e-12,4.7957e-10,2.8309e-08,9.3062e-07,2.0437e-05,0.00019263,0.00058579,0.00069921,0.00042125,0.00011457,1.5626e-05,1.1817e-06,3.2943e-08,4.4015e-10,4.3914e-16,1.2491e-13,2.5515e-11,1.9521e-09,6.9732e-08,1.2083e-06,8.5945e-06,2.5408e-05,3.5076e-05,2.4666e-05,7.5355e-06,9.2562e-07,5.7038e-08,1.4652e-09,2.008e-11,9.8854e-18,3.1649e-15,6.0484e-13,5.3165e-11,2.0059e-09,2.7072e-08,1.6505e-07,5.27e-07,8.5872e-07,6.4092e-07,1.9937e-07,2.2664e-08,1.2127e-09,3.2609e-11,4.9736e-13,1.6137e-19,5.146e-17,9.092e-15,7.7472e-13,2.9671e-11,3.9205e-10,2.4149e-09,7.9642e-09,1.3316e-08,9.4233e-09,2.8433e-09,3.2437e-10,1.7535e-11,5.4832e-13,9.2766e-15
7.5989e-53,2.4612e-48,5.3537e-44,5.2435e-40,2.1522e-36,4.2404e-33,3.6239e-30,1.1007e-27,1.283e-25,8.5069e-24,3.7163e-22,7.7631e-21,6.1071e-20,1.7459e-19,2.582e-19,1.2933e-49,3.977e-45,8.2738e-41,7.3696e-37,2.8933e-33,6.1852e-30,6.3966e-27,2.2141e-24,2.6462e-22,1.6487e-20,6.2616e-19,1.1645e-17,8.4219e-17,2.3435e-16,3.6836e-16,9.4381e-47,3.097e-42,6.7961e-38,5.9377e-34,2.2898e-30,5.1867e-27,6.1312e-24,2.3829e-21,2.8212e-19,1.5055e-17,4.5733e-16,7.7422e-15,5.8869e-14,1.7692e-13,2.9764e-13,3.3279e-44,1.2699e-39,2.8587e-35,2.482e-31,9.738e-28,2.2165e-24,2.3746e-21,8.3537e-19,1.0277e-16,5.3148e-15,1.3671e-13,2.0673e-12,1.8731e-11,7.7389e-11,1.5186e-10,6.4528e-42,2.505e-37,4.9685e-33,4.0798e-29,1.7699e-25,4.3533e-22,4.0364e-19,1.2909e-16,1.7818e-14,1.0383e-12,2.5601e-11,3.484e-10,3.3381e-09,1.5801e-08,3.1439e-08,4.8276e-40,1.7961e-35,3.3738e-31,2.7679e-27,1.3105e-23,3.4365e-20,3.0453e-17,9.909e-15,1.6199e-12,1.1205e-10,3.0377e-09,4.3848e-08,3.8161e-07,1.4232e-06,2.3391e-06,1.5287e-38,5.6319e-34,1.1191e-29,9.7176e-26,4.3885e-22,1.0035e-18,9.0345e-16,3.3204e-13,6.1657e-11,4.66e-09,1.4217e-07,2.3341e-06,1.7687e-05,5.2376e-05,8.2876e-05,2.6953e-37,9.4698e-33,1.8462e-28,1.6779e-24,6.7685e-21,1.2646e-17,1.115e-14,4.3876e-12,7.8895e-10,6.2542e-08,2.1805e-06,3.8022e-05,0.00026727,0.00074678,0.0012211,2.5136e-36,7.3058e-32,1.2249e-27,1.1492e-23,4.7253e-20,8.0317e-17,6.6572e-14,2.6657e-11,4.5243e-09,3.3588e-07,1.1961e-05,0.00022843,0.0018825,0.0051711,0.0072873,8.8162e-36,2.4927e-31,3.8913e-27,3.3928e-23,1.3867e-19,2.3966e-16,2.1079e-13,9.6463e-11,1.6662e-08,1.0941e-06,3.5066e-05,0.00066571,0.006333,0.018321,0.023474,9.654e-36,3.6136e-31,6.5226e-27,5.0256e-23,1.9254e-19,3.8189e-16,3.9257e-13,1.829e-10,3.0892e-08,2.0401e-06,6.2738e-05,0.001084,0.0097493,0.029755,0.040509,4.6702e-36,2.045e-31,4.4599e-27,3.4911e-23,1.3945e-19,3.1335e-16,3.2107e-13,1.2358e-10,1.9973e-08,1.5299e-06,5.1647e-05,0.00081563,0.0063292,0.018967,0.027767,1.2898e-36,5.6232e-32,1.2616e-27,1.1113e-23,4.7669e-20,9.8336e-17,8.6948e-14,3.2646e-11,5.6347e-09,4.5896e-07,1.6384e-05,0.00024672,0.0017385,0.0051849,0.0078365,1.7839e-37,7.5273e-33,1.631e-28,1.5653e-24,6.7542e-21,1.1912e-17,9.9784e-15,4.0093e-12,7.4539e-10,5.943e-08,2.0139e-06,2.8591e-05,0.00019321,0.00064621,0.0010944,1.2761e-38,5.3594e-34,1.1644e-29,1.1479e-25,4.9625e-22,8.4277e-19,6.9209e-16,2.7479e-13,5.1169e-11,3.9407e-09,1.2762e-07,1.7691e-06,1.1925e-05,4.4696e-05,8.374e-05
1.2739e-29,1.4742e-28,1.2361e-27,4.3943e-27,6.2624e-27,4.7711e-27,1.6611e-27,1.8051e-28,6.6603e-30,1.4825e-31,2.5721e-33,2.1682e-35,6.1362e-38,5.7458e-41,2.8926e-44,1.1303e-25,1.2564e-24,9.6905e-24,2.8659e-23,3.6059e-23,3.0406e-23,1.3605e-23,1.7502e-24,6.7343e-26,1.4152e-27,2.0785e-29,1.4953e-31,3.875e-34,3.7209e-37,2.0792e-40,4.1807e-22,5.0392e-21,4.0533e-20,1.1346e-19,1.3563e-19,1.1889e-19,5.966e-20,8.7219e-21,3.4796e-22,6.3095e-24,6.8206e-26,4.1498e-28,1.1859e-30,1.3804e-33,8.8854e-37,6.8311e-19,9.5659e-18,8.1313e-17,2.3903e-16,3.131e-16,2.6751e-16,1.0625e-16,1.2712e-17,5.3726e-19,9.8678e-21,8.3512e-23,4.203e-25,1.5569e-27,2.8479e-30,2.3193e-33,6.4712e-16,9.0954e-15,6.636e-14,1.8649e-13,2.9852e-13,2.8765e-13,9.1902e-14,9.075e-15,4.282e-16,9.2868e-18,7.3643e-20,3.1525e-22,1.2375e-24,2.6901e-27,2.312e-30,2.3982e-13,3.1288e-12,2.0613e-11,5.7191e-11,1.0631e-10,1.174e-10,3.8566e-11,4.1092e-12,2.2965e-13,5.6708e-15,4.9859e-17,2.3404e-19,7.7396e-22,1.1809e-24,7.9324e-28,3.8291e-11,4.6796e-10,3.2296e-09,9.9852e-09,1.7627e-08,1.6549e-08,5.9135e-09,7.838e-10,4.9936e-11,1.2893e-12,1.3202e-14,7.6217e-17,2.0836e-19,2.1921e-22,1.3027e-25,3.7004e-09,4.0652e-08,2.6555e-07,9.0663e-07,1.3888e-06,9.7778e-07,3.4024e-07,4.9168e-08,3.0163e-09,8.4762e-11,1.0667e-12,6.7785e-15,1.6583e-17,1.4969e-20,8.5808e-24,1.828e-07,1.6543e-06,8.8273e-06,3.109e-05,4.8923e-05,3.0558e-05,9.5842e-06,1.3648e-06,7.801e-08,2.0718e-09,2.686e-11,1.8646e-13,5.3987e-16,4.6527e-19,2.1984e-22,3.2544e-06,2.9816e-05,0.00014565,0.000448,0.00070656,0.00046576,0.00015139,2.4064e-05,1.3793e-06,3.0276e-08,3.2638e-10,2.2159e-12,7.9276e-15,7.778e-18,3.4379e-21,1.8291e-05,0.000225,0.0012758,0.0032051,0.0045856,0.003634,0.0013947,0.00021967,1.1909e-05,2.5411e-07,2.5305e-09,1.5411e-11,5.523e-14,6.3986e-17,3.2109e-20,4.1291e-05,0.00059817,0.0043076,0.011157,0.015888,0.013638,0.0050331,0.00064131,3.3088e-05,8.4887e-07,9.4496e-09,5.111e-11,1.5751e-13,1.8819e-16,1.0686e-19,4.9453e-05,0.00070076,0.0056025,0.018291,0.028259,0.019797,0.0056636,0.00069612,4.0957e-05,1.2112e-06,1.4859e-08,7.4027e-11,1.947e-13,2.2282e-16,1.3248e-19,3.1204e-05,0.00042177,0.003292,0.012367,0.01985,0.011239,0.0028321,0.00036769,2.5372e-05,8.1074e-07,1.01e-08,4.7319e-11,1.114e-13,1.3602e-16,9.0081e-20,1.1547e-05,0.00015884,0.001201,0.0044447,0.0071329,0.0039578,0.00099772,0.00013187,9.5433e-06,2.986e-07,3.616e-09,1.6919e-11,3.9795e-14,5.4915e-17,3.9521e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6731e-06,6.7189e-05,0.0011706,0.0093009,0.030873,0.052249,0.03951,0.0097771,0.00084488,4.2571e-05,1.5317e-06,2.6496e-08,1.6583e-10,3.691e-13,4.2749e-16,1.7334e-06,4.187e-05,0.00067661,0.004477,0.012957,0.024137,0.023249,0.0067242,0.00060598,2.9055e-05,9.0397e-07,1.378e-08,8.0183e-11,1.7886e-13,2.2478e-16,4.6692e-07,1.2164e-05,0.00020522,0.0012716,0.0034261,0.0065841,0.0071194,0.0023393,0.00022021,9.2028e-06,2.1698e-07,2.8961e-09,1.8574e-11,4.8366e-14,6.7775e-17,5.4912e-08,1.6578e-06,2.9884e-05,0.0001958,0.00057666,0.0010699,0.0009235,0.00025305,2.5232e-05,1.0637e-06,1.9995e-08,2.2439e-10,1.8266e-12,7.2019e-15,1.2387e-17,3.6063e-09,1.1116e-07,1.779e-06,1.1341e-05,4.0747e-05,8.428e-05,5.8639e-05,1.3329e-05,1.482e-06,7.3861e-08,1.3211e-09,1.2602e-11,1.0607e-13,4.8939e-16,8.8373e-19,9.4606e-11,2.7585e-09,4.0874e-08,2.5717e-07,1.0542e-06,2.4875e-06,1.7781e-06,4.2936e-07,5.5657e-08,3.1978e-09,6.4475e-11,6.5913e-13,4.6017e-15,1.5214e-17,2.2191e-20,1.1098e-12,3.0858e-11,4.8086e-10,3.307e-09,1.264e-08,2.5507e-08,1.9856e-08,5.8586e-09,8.5188e-10,5.1441e-11,1.2095e-12,1.487e-14,8.581e-17,2.0198e-19,2.6965e-22,7.9479e-15,2.0125e-13,2.9493e-12,2.1898e-11,7.3006e-11,1.1324e-10,8.6032e-11,2.7364e-11,3.789e-12,2.4175e-13,6.7561e-15,9.1671e-17,4.8614e-19,1.0104e-21,1.3297e-24,2.8728e-17,5.9104e-16,7.0861e-15,5.4534e-14,1.9173e-13,2.73e-13,1.87e-13,5.7576e-14,7.3647e-15,4.3286e-16,1.1977e-17,1.7741e-19,1.1397e-21,2.2917e-24,2.5004e-27,3.6977e-20,7.503e-19,8.2683e-18,5.6831e-17,2.0273e-16,3.067e-16,2.1861e-16,7.467e-17,9.5997e-18,4.7121e-19,1.072e-20,1.5361e-22,1.2178e-24,2.7277e-27,2.7274e-30,1.4687e-23,4.0253e-22,5.1756e-21,2.9104e-20,9.2429e-20,1.6497e-19,1.4086e-19,4.8499e-20,5.9222e-21,2.8842e-22,6.2242e-24,8.0964e-26,6.3927e-28,1.6426e-30,1.8192e-33,2.3677e-27,7.7338e-26,1.2647e-24,7.1884e-24,2.2395e-23,4.339e-23,3.6283e-23,1.0102e-23,1.1562e-24,6.8113e-26,1.7182e-27,2.0637e-29,1.402e-31,3.6282e-34,4.4612e-37,2.1053e-31,6.8956e-30,1.2487e-28,8.7486e-28,2.926e-27,4.6336e-27,2.9938e-27,8.0531e-28,1.0375e-28,6.8699e-30,1.9366e-31,2.2276e-33,1.3104e-35,3.1939e-38,4.0008e-41,1.0081e-35,3.2589e-34,5.7867e-33,4.5974e-32,1.5786e-31,1.9821e-31,1.1058e-31,3.1504e-32,4.7395e-33,3.2888e-34,9.3132e-36,1.032e-37,5.563e-40,1.4489e-42,1.9917e-45,2.7805e-40,9.0894e-39,1.5688e-37,1.2436e-36,4.3106e-36,5.2413e-36,2.8617e-36,8.2126e-37,1.2873e-37,8.6751e-39,2.3793e-40,2.6245e-42,1.4085e-44,4.1931e-47,6.4177e-50
1.6345e-13,5.8742e-12,1.019e-09,8.3212e-08,2.8436e-06,4.7567e-05,0.0003608,0.00097605,0.00098683,0.00056603,0.00021259,3.7547e-05,2.4902e-06,5.982e-08,7.4365e-10,5.0741e-11,1.5469e-10,6.1625e-09,4.4826e-07,1.4817e-05,0.00027455,0.0024934,0.0074299,0.0075042,0.0040241,0.0013259,0.00020908,1.2847e-05,3.0784e-07,4.1533e-09,7.6581e-09,1.9357e-08,4.8895e-08,1.3848e-06,4.589e-05,0.00091428,0.0093091,0.030537,0.030538,0.013812,0.0035327,0.00049578,3.2631e-05,8.8471e-07,1.3165e-08,5.6585e-07,1.6164e-06,2.6599e-06,3.9115e-06,7.8104e-05,0.0015368,0.014014,0.041938,0.044151,0.019204,0.0039734,0.00048202,3.8448e-05,1.4703e-06,2.5873e-08,2.2359e-05,6.4925e-05,9.3956e-05,5.8201e-05,7.2664e-05,0.0011548,0.0091455,0.025052,0.029999,0.014896,0.002948,0.00031799,2.6162e-05,1.1253e-06,2.0265e-08,0.00034639,0.00096537,0.0013269,0.00079585,0.0002864,0.0003898,0.002639,0.0074995,0.010645,0.0063169,0.0014132,0.0001635,1.1699e-05,3.8063e-07,5.6752e-09,0.0022842,0.0062995,0.0091308,0.005745,0.0018667,0.0003422,0.00031146,0.00096865,0.0015633,0.0010162,0.0002622,3.5373e-05,2.1766e-06,5.3995e-08,7.5862e-10,0.0081493,0.021894,0.031478,0.020516,0.0059191,0.00079812,6.4153e-05,4.9842e-05,7.5445e-05,5.1431e-05,1.5337e-05,2.2463e-06,1.2906e-07,2.9075e-09,4.0678e-11,0.014787,0.034456,0.043544,0.029089,0.008466,0.0010351,6.2356e-05,2.9359e-06,1.65e-06,1.0229e-06,3.0642e-07,4.9588e-08,3.4457e-09,7.561e-11,8.7772e-13,0.010373,0.023463,0.027662,0.01739,0.0050647,0.00063017,4.008e-05,1.3473e-06,4.0227e-08,1.2668e-08,3.2512e-09,5.207e-10,4.3725e-11,1.0451e-12,1.0958e-14,0.0024717,0.0068964,0.0091622,0.0051803,0.0014343,0.00020468,1.5175e-05,5.14e-07,6.5312e-09,1.2156e-10,2.2006e-11,3.2005e-12,2.6055e-13,6.8004e-15,7.6998e-17,0.00026207,0.00082347,0.0012736,0.00072944,0.00021163,3.421e-05,2.531e-06,7.0959e-08,8.3552e-10,4.9219e-12,8.0422e-14,9.3539e-15,6.6034e-16,1.7051e-17,2.0961e-19,1.5266e-05,4.7419e-05,7.4266e-05,4.7142e-05,1.4686e-05,2.1944e-06,1.4072e-07,3.8344e-09,4.7982e-11,2.8398e-13,8.1939e-16,1.1886e-17,7.0362e-19,1.7773e-20,2.2385e-22,4.2106e-07,1.2825e-06,1.9678e-06,1.3558e-06,4.2446e-07,5.4518e-08,3.31e-09,9.6215e-11,1.295e-12,7.4858e-15,1.8431e-17,2.4044e-20,3.1772e-22,8.6039e-24,1.2116e-25,5.8485e-09,1.8059e-08,2.8338e-08,2.0184e-08,6.3383e-09,7.8585e-10,4.682e-11,1.3459e-12,1.8169e-14,1.0152e-16,2.3843e-19,2.4018e-22,1.9246e-25,2.4303e-27,3.8003e-29
0.083647,0.10242,0.086114,0.066117,0.092537,0.1633,0.19659,0.089375,0.016465,0.0040552,0.0051209,0.004885,0.0015551,0.00016716,1.0009e-05,0.2959,0.33223,0.23965,0.097278,0.061529,0.099784,0.13611,0.068601,0.015039,0.0090603,0.014689,0.012485,0.003621,0.00038267,2.4816e-05,0.50893,0.54985,0.38792,0.13475,0.051391,0.063631,0.077869,0.037632,0.011151,0.012525,0.016776,0.012519,0.0040007,0.00050319,3.7101e-05,0.47258,0.51384,0.3729,0.14403,0.057116,0.048199,0.034995,0.010916,0.0041653,0.0062315,0.0067634,0.0043067,0.0018397,0.0003802,3.5947e-05,0.32132,0.33178,0.24032,0.124,0.078324,0.053611,0.020205,0.0036337,0.0011502,0.0020853,0.0020828,0.0011186,0.00052575,0.00013585,1.3779e-05,0.16037,0.14926,0.11443,0.087435,0.085252,0.061834,0.018594,0.002412,0.00032925,0.00047407,0.00049838,0.00029471,0.00012129,2.2515e-05,1.8023e-06,0.088075,0.070084,0.053637,0.049442,0.052176,0.036427,0.011249,0.0014796,0.00010927,4.0866e-05,4.5786e-05,3.3581e-05,1.1683e-05,1.5121e-06,1.0713e-07,0.060793,0.065548,0.066812,0.047082,0.024355,0.011165,0.0032293,0.00043291,2.678e-05,1.7063e-06,1.415e-06,1.0987e-06,3.3144e-07,3.5882e-08,2.4239e-09,0.060024,0.10769,0.12441,0.082315,0.025756,0.0043059,0.00059347,6.2057e-05,5.2055e-06,2.8586e-06,1.9836e-06,6.6905e-07,9.8889e-08,5.5013e-09,1.5384e-10,0.061178,0.13221,0.14759,0.089894,0.027055,0.0036186,0.00025656,3.2268e-05,7.2662e-05,0.00010434,6.8854e-05,2.2211e-05,3.3758e-06,1.8554e-07,4.664e-09,0.028458,0.078469,0.098199,0.052823,0.014965,0.0022429,0.00021287,0.0003953,0.0013033,0.001847,0.0011794,0.00036784,5.5351e-05,3.2371e-06,8.6708e-08,0.0061177,0.019195,0.028748,0.015958,0.0046056,0.00076333,0.00044103,0.0028085,0.0089245,0.01377,0.0092114,0.0027383,0.00038491,2.2992e-05,6.6179e-07,0.00072453,0.0022701,0.0036293,0.0023629,0.00073429,0.00018174,0.0012137,0.0082686,0.028141,0.046047,0.030892,0.0085131,0.0011145,6.7381e-05,2.0102e-06,4.2018e-05,0.00012883,0.00020536,0.00015032,5.2214e-05,0.00011816,0.0015909,0.011009,0.040769,0.068586,0.044968,0.01166,0.0014399,9.0796e-05,2.8602e-06,1.2934e-06,3.9833e-06,6.3666e-06,4.7913e-06,3.9899e-06,7.9902e-05,0.0011234,0.0077921,0.02916,0.048473,0.031843,0.0083048,0.0010145,6.5901e-05,2.1364e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5378e-60,9.5402e-56,2.1273e-51,2.0194e-47,8.0786e-44,1.5713e-40,1.343e-37,4.4783e-35,6.5856e-33,4.9314e-31,1.9037e-29,3.4325e-28,2.533e-27,7.5808e-27,1.1145e-26,2.323e-56,8.4129e-52,1.7433e-47,1.5075e-43,5.8407e-40,1.1788e-36,1.1406e-33,4.1926e-31,6.2634e-29,4.5967e-27,1.6919e-25,2.8826e-24,2.0624e-23,6.3301e-23,9.5961e-23,9.2696e-53,3.4535e-48,7.1018e-44,5.9823e-40,2.3015e-36,4.7315e-33,4.9609e-30,1.9559e-27,2.8014e-25,1.9237e-23,6.6452e-22,1.087e-20,7.9904e-20,2.5945e-19,4.0921e-19,1.5842e-49,6.443e-45,1.3675e-40,1.1744e-36,4.622e-33,9.5421e-30,9.0747e-27,3.2238e-24,4.7968e-22,3.417e-20,1.1649e-18,1.8615e-17,1.4136e-16,5.0256e-16,8.5596e-16,1.3352e-46,5.4793e-42,1.1135e-37,9.5906e-34,4.0953e-30,8.8765e-27,7.4417e-24,2.4553e-21,3.9406e-19,2.9775e-17,1.0081e-15,1.586e-14,1.2125e-13,4.4361e-13,7.6158e-13,4.8119e-44,1.9505e-39,3.8676e-35,3.3906e-31,1.5339e-27,3.4769e-24,2.8939e-21,9.7641e-19,1.669e-16,1.2999e-14,4.3137e-13,6.795e-12,5.2495e-11,1.8156e-10,2.8658e-10,8.0003e-42,3.2674e-37,6.6622e-33,6.0282e-29,2.6369e-25,5.5358e-22,4.8888e-19,1.8158e-16,3.2437e-14,2.5077e-12,8.345e-11,1.3745e-09,1.0407e-08,3.3461e-08,5.2045e-08,6.9367e-40,2.7315e-35,5.5141e-31,5.0588e-27,2.0696e-23,3.9634e-20,3.5512e-17,1.376e-14,2.3869e-12,1.9049e-10,6.7942e-09,1.13e-07,8.1614e-07,2.5722e-06,4.0356e-06,3.0784e-38,1.054e-33,1.9418e-29,1.7699e-25,7.3471e-22,1.3857e-18,1.2124e-15,4.6414e-13,7.8282e-11,6.2075e-09,2.2539e-07,3.7906e-06,2.8601e-05,8.8732e-05,0.00013081,5.33e-37,1.7912e-32,3.1213e-28,2.7068e-24,1.1468e-20,2.2335e-17,1.9845e-14,7.9053e-12,1.3283e-09,9.9326e-08,3.4293e-06,5.6939e-05,0.00045379,0.0014443,0.002072,3.1144e-36,1.2842e-31,2.4114e-27,1.964e-23,8.0888e-20,1.6534e-16,1.569e-13,6.3689e-11,1.0469e-08,7.6093e-07,2.5525e-05,0.00041564,0.003308,0.010918,0.01608,8.391e-36,3.8077e-31,8.0815e-27,6.705e-23,2.7135e-19,5.6322e-16,5.3362e-13,2.0059e-10,3.2729e-08,2.5371e-06,8.8102e-05,0.0013998,0.010589,0.034653,0.052478,1.1696e-35,5.2585e-31,1.1565e-26,1.0508e-22,4.3034e-19,8.2799e-16,7.1204e-13,2.6868e-10,4.6316e-08,3.735e-06,0.00013356,0.0020804,0.014952,0.047416,0.071147,8.0029e-36,3.4709e-31,7.3714e-27,7.0341e-23,2.9209e-19,5.1939e-16,4.3203e-13,1.6817e-10,3.022e-08,2.4501e-06,8.7815e-05,0.0013618,0.0095336,0.030002,0.044945,2.7153e-36,1.1403e-31,2.3419e-27,2.2265e-23,9.3219e-20,1.6285e-16,1.3495e-13,5.2964e-11,9.605e-09,7.6647e-07,2.7275e-05,0.00042547,0.0029796,0.0095114,0.0145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
